"Content,Label"
"തമിഴ് നാട്ടില്‍ ഇതൊന്നും ഇപ്പൊ ചിലവ് ആകില്ല,negative"
"നീയൊക്കെയാണെടാ മലയാള സിനിമയെ നശിപ്പിക്കുന്നത്,negative"
"നീയൊക്കെയാണെടാ മലയാള സിനിമയെ നശിപ്പിക്കുന്നത്,negative"
"ഇവൻ ആള് കൊള്ളാമലോടഅതുപ്പോ പുറത്തുകാണിക്കേണ്ട അവൻ തലയിൽകയറി തുറും,negative"
"രൂപ പോയി,negative"
"രൂപ പോയി,negative"
"ഊളത്തരം പറയരുത്,negative"
"അവന്റെ ചത്തുപോയ അപ്പൻ അബി,negative"
"ഇവനാരാ ഹോളിവുഡ് നടനോ  ഒന്ന് പോ മയിരേഇനി നിങളെന്നും ഒന്നുമല്ല ഞങ്ങൾ തീരുമാനിക്കും പലതും ഇവനെക്കാൾ മുൻപും പലരും ഇതേ സ്വഭാവമുണ്ടായിരുന്നു  ക്ഷമിക്കുന്നതിന് പരിധിയുണ്ട് ഒന്ന് മുട്ടി നോക്ക്  ഒറിജിനൽ കൈ തഴക്കവും നല്ല ജയലുണ്ടയും കിട്ടും  ഒരു മരുന്നുമില്ലാതെ,negative"
"നാക്ക് വടിക്കടെ പോയി,negative"
"മൂഞ്ചി,negative"
"മൂഞ്ചി,negative"
"ദുരന്തം അനു സിത് ഉണ്ടെന്ന് അറിഞ്ഞപ്പലെ തോന്നി  പടം കണ്ട്  ൽ,negative"
"ടോ തോന്നിയത് പോലെയാണോ  തമ്പാനായിൽ കൊടുക്കുന്നത്,negative"
"ഷെയിൻ പറയുന്നതിൽ തന്നെ മനസിലാവും മലയാള സിനിമയിൽ ഊളകൾ ഉണ്ട്   ആ ഊളകൾ ഷെയിനെ ഇട്ടു കൊല്ലാ കൊല ചെയ്യുകയാണെന്ന്,negative"
"ഇവിടെയും വർഗീയത സംഘി ചാണകം,negative"
"വെറുതെ ഒരു പടം പടം പോര,negative"
"വെറുതെ ഒരു പടം പടം പോര,negative"
"എന്താ ബ്രോ നിന്റ അമ്മയും അച്ഛനും ചത്തെന്നോ എന്നാ പറ്റിയതാ,negative"
"ഒരു പടത്തിനെ പറ്റി പറയാൻ വന്നാൽ അത് മാത്രം പറയാൻ ശ്രമിക്കുക ആദ്യത്തെ  മിനിട്ടോളം എന്ധോക്കയോ പറഞ്ഞു സമയം കളയുന്നു,negative"
"പോടെയ്,negative"
"ചാണകത്തിന് ഒരു പരിശുദ്ധി ഉണ്ട്എന്നാലും രാജസേനൻ തീട്ടത്തിൽ ചവിട്ടിയില്ലല്ലോ നിന്നെയൊക്കെ പോലെസിനിമയിലും രാഷ്ട്രിയം പറയാൻ വന്നിരിക്കുന്നു നാറികൾ തുഫ്,negative"
"എടാ പൊട്ടാ ആദ്യം സിനിമ കാണാൻ പോ എന്നിട്ടും മര്യാദയ്ക്ക് റിവ്യൂ ഇപ്പോൾ രണ്ടു മൂന്നു സിനിമയായി സിനിമ കാണാതെ ആണ് നീ അതു നിൻറെ സംസാരത്തിൽ എന്തിനാണ് ഈ ഊള പരിപാടി കാണിക്കണേ,negative"
"മറുനാടൻ പോലയാടി,negative"
"ചെയ്യാൻ അറിയില്ലെങ്കിൽ ചെയ്യരുത്,negative"
"ചെയ്യാൻ അറിയില്ലെങ്കിൽ ചെയ്യരുത്,negative"
"താനൊക്കെ എന്തു  ഊളൻ ആണ് വെറുതെ സൂപ്പർസ്റ്റാർ ഫാൻസ് നെ ചെക്കന് എതിരക്കരുത്  അവർ എന്തു ചെയ്തു  അവരുടെ സിനിമ   ആണെങ്കിൽ പോകുന്ന ലെവൽ  ഒന്നും ഒരു   എന്നു വരെ കിട്ടിയിട്ടില്ല  ഈ പ്രശ്നത്തിൽ അവരെ,negative"
"കണ്ട ഊളകൾ പറയുന്നത് കേട്ട് ചെക്കനെ കുറ്റപ്പെടുത്താത്ത ആരേലും ഉണ്ടേൽ ഒന്നിങ്ങു വന്നു ഉജാല മുക്കി പൊക്കോ,negative"
"ഒരു കാലത്ത് ഹിറ്റ് മാത്രം ഉണ്ടാക്കിയ സംവിധായകനായിരുന്നു സിദ്ദീക് സർനായകൻ ആരായാലും പടം വിജയിപ്പിക്കാൻ കഴിവുള്ള സംവീധായകൻ പക്ഷേ ഇപ്പൊ പുള്ളിയുടെ പേര് കണ്ടാൽ തന്നെ ആൾക്കാര് തീയറ്ററിൽ അടുക്കാത്ത കാഴ്ചയാണ് കാണുന്നത്ബോഡീഗാർഡ്  വരെ അദ്ദേഹം തൊട്ടതൊക്കെ പൊന്നായിരൂന്നുലാസ്റ്റ് വന്ന അദ്ദേഹം സംവിധാനം ചൈത നാല് സിനിമകളും എട്ട് നിലയിൽ നിലം തൊടാതെ പൊട്ടിയതാണ്ലേഡീസ്  ജെന്റിൽമാൻഭാസ്കർ ദ റാസ്കൽ ഫുക്രിബിഗ്ബ്രദർതിരക്കഥ ഒരുക്കീയ കിംഗ് ലയറും നിരാശപെടുത്തിഒറ്റക്കെടുത്ത ഹിറ്റ്ലർ ഫ്രണ്ട്സ് ക്രോണിക് ബാച്ലർ ബോഡീഗാർഡ് ഈ ലെവലിൽ ഒരു സിനിമ അദ്ദേഹത്തിൽ നിന്ന് എനി  ഉണ്ടാവുമോ എന്ന് ദൈവത്തിനറിയാം,negative"
"എന്ത് മൈര് പടം ആണ്,negative"
"അത് മണ്ടൻ പാൻസ് ഉണ്ടാക്കി എടുത്തത് ആണ്ഇക്കയുടെയും  മണ്ടൻ ഫാൻസ് ആണ് അവരുടെ ശാപം,negative"
"അത് മണ്ടൻ പാൻസ് ഉണ്ടാക്കി എടുത്തത് ആണ്ഇക്കയുടെയും  മണ്ടൻ ഫാൻസ് ആണ് അവരുടെ ശാപം,negative"
"ബാക്കി ബഡ്ജറ്റ് നിന്റെ അച്ഛന് ഷഡി വാങ്ങാൻ കൊണ്ട് പോയി ഒന്ന് പോടാ നായിന്റെ മോനെ അവന്റ അമ്മയുടെ ഒരു,negative"
"ഈ പാവം ചെക്കനെ കുടുക്കാൻ നോക്കുകയാണ്  ഇവൻ   ആണ്,negative"
"ഇപ്പോഴെങ്കിലും ഒന്ന് മിണ്ടാതിരുന്നൂടെടാ ഊമേ,negative"
"എന്റമ്മോ ഇത്ര കഷ്ടപ്പെട്ട് തള്ളണ്ട അഭിനയം അങ്ങ് നിർത്തിയാൽ നിന്നെ ആരും തൂക്കിലേറ്റില്ല ഞങ്ങൾ   നിന്റെ പടം ഇല്ലാഞ്ഞിട്ടു ഇനിമുതൽ സിനിമ കാണില്ല എന്ന വിചാരവും വേണ്ട മോനെ അഭിയുടെ മോൻ എന്ന ലേബൽ ആണ് നിന്നെ ഈ ഫീൽഡിൽ എത്തിച്ചത് എന്ന ഓര്മ മനസ്സിൽ ഉണ്ടാകുന്നതു നന്ന്,negative"
"സ്കൂൾ പിള്ളേരെ ലാലേട്ടൻ ശരിക്കു അറിയില്ല എപ്പോഴും ആരെയെങ്കിലും കൊച്ചാക്കിയാണ് ശീലം,negative"
"ഇതേപോലെ ആ ജോബിയെ ഒന്ന് ഇരുത്തി ഇന്റർവ്യൂ ചെയ്‌തു നോക്ക് അപ്പൊ അറിയാം കള്ളത്തരം,negative"
"ഒത്തു തീർപ്പിന് വിളിച്ചത് തന്നെ ഈ പാവത്തിനെ ട്രൊപ് ചെയ്യാനാണെന്നു തോന്നുന്നുപാവം പയ്യൻ,negative"
"കെടന്നു ചേലക്കാൻ   പൊരിഞ്ഞ  കൂലി പണി,negative"
"ഊള ട്രേഡ് യൂണിയൻ കളികൾ പോലെ,negative"
"പുളിച്ച കോമഡി,negative"
"നീ ഈ  പണി  നിറുത്തു മോനേ,negative"
"കറക്ക്റ്റ് ലാലേട്ടനേ വേണ്ട രീതിയിൽ ഉപയോഗിചില്ല  ഒരുപാട് സാധ്യതഉണ്ടായിരുന്നിട്ടു൦ സിദീഖി൯റ സ൦വിധാന പോരായ്മ ആയി എനിക്ക് തോന്നി,negative"
"ആരും കഞ്ചാവിന്റെ കുറ്റം പറയല്ലേഇവൻ അതുക്കും മേലെ,negative"
"ഡാ ജോബി മുതലെടുക്കാണ്ണാ ഡാ,negative"
"ഇവന്റെ  ഈ  തള്ളലിന്  ഒരു  നോബൽ  സമ്മാനം  കൊടുത്താലോ  ഇജ്ജാതി  ദുരന്തം,negative"
"റെഡ്മി ഉപയോഗിക്കുന്നവർക്ക് ഇല്ലാത്ത  ചൊറിച്ചാലാണ് കൊറേ മൂരാചികൾക്ക്,negative"
"കാണിക്കുന്നില്ലലോ,negative"
"ചെലക്കാതെ പോടാ ഓൻ മുന്ദിയ കാട്ടപ്പൻ,negative"
"അതേ എന്റെ കാര്യം ഞാൻ അല്ലേ പറയേണ്ടത് ചേട്ടാ,negative"
"ഡാ പൂണ്ട മൈരേ പൂജപ്പുര വണമെ,negative"
